# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
14 6.75 0.516051 3.07546 0.762255 10.1021 1.46758 10.6097 0.944098 3.89362 1.71305 4.32491 0.980166 3.23288 0.86283 3.14875 1.34337 3.33433 1.09226 10.46 0.890338 9.92886
15 7.25 0.786416 3.7281 0.745282 11.9585 1.57971 14.5456 0.883058 4.62701 0.840689 5.02312 1.21254 4.2399 1.09523 4.05836 0.999684 4.16458 1.09766 13.1949 1.06793 12.5897
16 7.75 0.892407 4.57435 0.856238 14.3956 1.25765 18.126 0.846815 5.43061 0.62922 5.62022 1.41137 5.57926 1.31792 5.30902 0.727778 4.85522 1.1228 16.3914 1.18423 15.9611
17 8.25 0.788798 5.42195 1.029 17.7143 0.868603 20.9282 0.875446 6.37199 0.731975 6.40733 1.2159 6.88675 1.37852 6.79139 0.637124 5.54033 1.1474 20.0929 1.22424 19.9104
18 8.75 0.760276 6.3409 1.17195 21.966 0.743138 23.6248 1.00998 7.59364 0.892612 7.48701 1.03348 8.13681 1.24035 8.29169 0.647302 6.32328 1.05322 23.9147 1.16394 24.1341
19 9.25 0.749491 7.35325 1.14962 26.6267 0.747538 26.6562 1.18012 9.18882 1.07395 8.93869 0.958689 9.4327 1.00227 9.64648 0.724645 7.30281 0.983592 27.9034 1.06577 28.4559
20 9.75 0.838469 8.61156 1.03059 31.2687 0.825832 30.3768 1.27013 11.0963 1.26947 10.8452 0.910921 10.8007 0.877461 10.9642 0.842846 8.56858 0.973129 32.2877 0.979813 32.8703
89000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83063 0.439657 0.000695042 0.00016691
6 2.75 0 0 0 0 8.92414 3.19735 0 0 0 0 0 0 0 0 0 0 1.36846 0.929949 0.40163 0.144064
7 3.25 0 0 0 0 1.73796 4.06636 0 0 0 0 2.71637 0.452747 0.135439 0.0225746 0 0 0.266181 1.06305 1.05476 0.671464
8 3.75 0 0 0.0267775 0.0178124 0.0555099 4.1033 0 0 4.92251e-05 1.09329e-05 2.32504 0.968423 2.26582 0.525118 0.00513974 0.00113994 1.63138 2.14854 1.50595 1.67349
9 4.25 0.00271705 0.000772595 1.36403 1.1829 0.0297673 4.12873 0.0209853 0.00597595 0.0270485 0.00771429 0.419731 1.08796 2.81551 1.32694 0.105073 0.0310641 1.23841 3.20659 1.57101 3.0157
10 4.75 0.193771 0.0696356 2.45265 3.79916 0.0683248 4.20163 0.448221 0.16539 0.473894 0.176257 0.765456 1.3602 0.894145 1.64495 0.530006 0.219567 0.571361 3.81621 1.15745 4.25066
11 5.25 2.40619 1.11414 1.20939 5.37486 0.225197 4.49511 1.81449 0.953601 1.37506 0.77358 0.768226 1.69391 0.46146 1.8454 1.08911 0.692673 0.760922 4.80784 1.05189 5.62149
12 5.75 2.68418 2.51161 0.951707 6.86206 0.57669 5.39651 2.39507 2.20148 1.86706 1.74636 0.641929 2.02837 0.519682 2.11617 1.43352 1.43956 0.937737 6.27357 0.667266 6.66446
13 6.25 0.310968 2.70287 0.856229 8.44273 1.10859 7.44355 1.60598 3.18997 2.128 3.05615 0.786177 2.51227 0.653046 2.51812 1.51857 2.37425 0.970553 8.06572 0.713917 7.98272
14 6.75 0.502817 3.06357 0.751942 10.0617 1.47705 10.6246 0.958462 3.87802 1.73442 4.30124 0.981601 3.21693 0.847934 3.12684 1.34201 3.33764 1.09123 10.4158 0.885473 9.8897
15 7.25 0.809898 3.73377 0.742523 11.906 1.59041 14.5757 0.859703 4.58995 0.845087 5.00107 1.21494 4.22304 1.09871 4.03669 0.980076 4.14926 1.09737 13.1421 1.06578 12.5375
16 7.75 0.902401 4.58702 0.863392 14.3563 1.23683 18.0866 0.874884 5.4178 0.634502 5.60146 1.4154 5.56234 1.33008 5.29525 0.729073 4.83912 1.12721 16.3419 1.18732 15.9079
17 8.25 0.82575 5.47176 1.03569 17.6869 0.863346 20.8637 0.866524 6.34689 0.73592 6.39053 1.21814 6.86845 1.38844 6.78397 0.652131 5.53836 1.15103 20.0443 1.22726 19.8556
18 8.75 0.725231 6.34581 1.17903 21.9519 0.761928 23.6206 1.0088 7.56359 0.898344 7.47401 1.03077 8.11163 1.23348 8.27164 0.650083 6.3224 1.04994 23.8433 1.16762 24.0803
19 9.25 0.746146 7.35075 1.14332 26.5737 0.731596 26.5787 1.186 9.1621 1.08342 8.93425 0.968831 9.41744 0.999963 9.61941 0.71217 7.28228 0.986395 27.8317 1.06351 28.3806
20 9.75 0.813257 8.56767 1.02636 31.1833 0.82304 30.2761 1.2731 11.0685 1.24814 10.8033 0.906866 10.7754 0.870004 10.9222 0.82669 8.52019 0.976077 32.2165 0.977125 32.7701
90000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83327 0.439677 0.000887221 0.000212828
6 2.75 0 0 0 0 8.92839 3.19443 0 0 0 0 0 0 0 0 0 0 1.37086 0.930149 0.395303 0.141645
7 3.25 0 0 0 0 1.75092 4.0687 0 0 0 0 2.72676 0.453845 0.134104 0.0223205 0 0 0.264157 1.06205 1.07165 0.676746
8 3.75 0 0 0.026318 0.017483 0.0495263 4.1016 0 0 5.92863e-05 1.31195e-05 2.32518 0.968837 2.27865 0.527006 0.00464896 0.00102988 1.64029 2.15194 1.51301 1.68208
9 4.25 0.00153937 0.000437318 1.36584 1.1825 0.0310596 4.1281 0.0200003 0.00568805 0.0372629 0.0106101 0.428572 1.09072 2.8273 1.33107 0.0985484 0.0290569 1.23538 3.20594 1.56989 3.02146
10 4.75 0.211571 0.0755248 2.46039 3.80337 0.0718292 4.20464 0.459313 0.16882 0.484602 0.18272 0.74916 1.35679 0.906703 1.65309 0.54465 0.222498 0.565517 3.80849 1.16115 4.25865
11 5.25 2.40163 1.11659 1.21374 5.38253 0.23718 4.5133 1.80753 0.95292 1.38053 0.781589 0.781381 1.69575 0.451046 1.84875 1.06645 0.685122 0.765902 4.80522 1.04926 5.62414
12 5.75 2.67805 2.50893 0.939167 6.84809 0.590577 5.43512 2.40186 2.20258 1.87662 1.75798 0.639786 2.02862 0.498047 2.10788 1.41442 1.42103 0.936837 6.2675 0.66889 6.66819
13 6.25 0.329628 2.71139 0.862228 8.43763 1.09283 7.45026 1.61507 3.19529 2.13295 3.06901 0.776893 2.50614 0.658034 2.51235 1.52761 2.35998 0.966191 8.04912 0.709689 7.97683
14 6.75 0.534745 3.09446 0.753238 10.0572 1.46555 10.6021 0.919666 3.85457 1.71671 4.29967 0.980009 3.20869 0.865592 3.13286 1.37466 3.34544 1.08573 10.3841 0.888871 9.88846
15 7.25 0.771814 3.73226 0.74191 11.8973 1.59054 14.5481 0.881363 4.58343 0.846416 4.99963 1.22207 4.21931 1.09653 4.03965 0.984495 4.15958 1.10396 13.1229 1.06366 12.5273
16 7.75 0.895449 4.57777 0.859053 14.3319 1.2365 18.0532 0.855639 5.39194 0.623877 5.58914 1.40902 5.55071 1.31487 5.28209 0.729561 4.84895 1.12566 16.3139 1.18573 15.8885
17 8.25 0.803615 5.43758 1.0459 17.6907 0.874113 20.861 0.87087 6.3244 0.725036 6.36545 1.22143 6.85852 1.38395 6.76393 0.639166 5.53333 1.14885 20.0042 1.22017 19.808
18 8.75 0.740073 6.32828 1.16746 21.908 0.75127 23.5756 1.00859 7.53916 0.884258 7.43046 1.0281 8.09676 1.23519 8.2516 0.654869 6.32206 1.04916 23.795 1.16262 24.0088
19 9.25 0.743986 7.32892 1.14106 26.5143 0.741283 26.5687 1.18923 9.1398 1.07962 8.88358 0.959326 9.38796 0.995006 9.59082 0.70406 7.26967 0.98415 27.7689 1.07038 28.3308
20 9.75 0.856006 8.60802 1.02804 31.125 0.824489 30.2674 1.27847 11.0516 1.26173 10.7703 0.910546 10.7495 0.883224 10.9115 0.826329 8.50533 0.976436 32.1492 0.9754 32.7064
91000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83204 0.438137 0.000869167 0.000207969
6 2.75 0 0 0 0 8.9737 3.20156 0 0 0 0 2.24106e-05 2.6725e-06 0 0 0 0 1.37919 0.930195 0.404756 0.144614
7 3.25 0 0 0 0 1.74127 4.06855 0 0 0 0 2.72632 0.452489 0.139393 0.0231353 2.19036e-05 3.64431e-06 0.263178 1.06124 1.07306 0.678906
8 3.75 0 0 0.0256116 0.0169665 0.0449963 4.09836 0.000375371 8.30904e-05 0 0 2.33875 0.969025 2.30382 0.531957 0.00735144 0.00162755 1.63556 2.14493 1.52653 1.69034
9 4.25 0.00295944 0.00083965 1.36764 1.1802 0.0295371 4.12349 0.0219061 0.00629592 0.03372 0.00956122 0.422017 1.08871 2.82588 1.33333 0.114034 0.0339672 1.24713 3.20593 1.57668 3.03172
10 4.75 0.209046 0.0748265 2.45541 3.7884 0.0757294 4.20396 0.461351 0.169691 0.500526 0.186824 0.761793 1.3585 0.903263 1.65324 0.517738 0.217327 0.573804 3.81558 1.15299 4.25675
11 5.25 2.39929 1.11193 1.22832 5.38202 0.227597 4.49932 1.82749 0.960208 1.40557 0.794837 0.790493 1.70044 0.447792 1.84694 1.08458 0.686496 0.768858 4.81332 1.05144 5.62119
12 5.75 2.6957 2.50948 0.939156 6.84341 0.584353 5.40885 2.37513 2.19246 1.83783 1.74835 0.640942 2.03297 0.498692 2.10567 1.45544 1.4416 0.930598 6.26178 0.663773 6.65433
13 6.25 0.307852 2.69805 0.855279 8.41566 1.08702 7.40759 1.61909 3.18482 2.13699 3.05813 0.758449 2.49784 0.656926 2.5083 1.52922 2.37889 0.968162 8.04198 0.708505 7.95708
14 6.75 0.53049 3.07699 0.742403 10.0074 1.46149 10.5418 0.911809 3.83665 1.70785 4.27896 0.984724 3.20177 0.863391 3.1255 1.3381 3.33544 1.08166 10.3617 0.884739 9.85445
15 7.25 0.777116 3.71736 0.752538 11.8686 1.61 14.5248 0.878294 4.56091 0.852307 4.98181 1.21948 4.20738 1.0926 4.02649 0.999538 4.15967 1.09419 13.0685 1.06428 12.4874
16 7.75 0.896204 4.56117 0.875606 14.3431 1.24075 18.032 0.845126 5.35721 0.627092 5.5727 1.4009 5.52737 1.30587 5.25694 0.720826 4.83885 1.13183 16.2679 1.18843 15.8467
17 8.25 0.822925 5.43915 1.02291 17.6188 0.866031 20.806 0.889446 6.30687 0.711095 6.33194 1.21562 6.82528 1.38653 6.73736 0.63324 5.51495 1.14372 19.9314 1.21719 19.7455
18 8.75 0.747503 6.33626 1.17719 21.8592 0.761886 23.5511 1.00702 7.51631 0.887632 7.39799 1.03496 8.06827 1.24176 8.22869 0.645674 6.29042 1.05171 23.7207 1.16174 23.9312
19 9.25 0.763449 7.36018 1.14228 26.4574 0.74715 26.5594 1.16833 9.08437 1.0657 8.82829 0.965544 9.36417 0.994269 9.56313 0.704502 7.23597 0.985271 27.6878 1.06737 28.2289
20 9.75 0.841421 8.61393 1.03501 31.0863 0.819801 30.2267 1.32127 11.0546 1.2619 10.7099 0.916536 10.7308 0.882121 10.8785 0.831002 8.47508 0.981548 32.0786 0.977525 32.6017
92000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83904 0.438572 0.00127251 0.00030345
6 2.75 0 0 0 0 9.002 3.20257 0 0 0 0 0 0 0 0 0 0 1.37816 0.928865 0.397949 0.141879
7 3.25 0 0 0 0 1.73743 4.06521 0 0 0 0 2.73627 0.452854 0.139911 0.0231555 0 0 0.275171 1.06549 1.06361 0.669974
8 3.75 0 0 0.0273187 0.0180457 0.0466982 4.09606 0 0 0.000357696 7.87172e-05 2.34696 0.969732 2.28515 0.526421 0.0100176 0.00220627 1.64034 2.14926 1.52863 1.67994
9 4.25 0.00259049 0.000731778 1.37678 1.18577 0.035454 4.12614 0.0191677 0.00541983 0.0302456 0.00863047 0.420027 1.08851 2.82527 1.32537 0.109135 0.0330692 1.23767 3.19925 1.57901 3.0195
10 4.75 0.18771 0.0669796 2.45383 3.78488 0.0775278 4.20828 0.472854 0.172406 0.486778 0.180547 0.737201 1.34886 0.908116 1.64607 0.505061 0.211438 0.558903 3.79139 1.15502 4.24321
11 5.25 2.42679 1.11299 1.21158 5.35232 0.222361 4.49603 1.81684 0.956077 1.39962 0.784269 0.780285 1.68544 0.455507 1.84255 1.08913 0.681239 0.760268 4.77521 1.05566 5.60927
12 5.75 2.71903 2.51865 0.948795 6.82458 0.5666 5.37541 2.38177 2.18831 1.89103 1.76259 0.653093 2.02332 0.505092 2.10386 1.42231 1.41708 0.941721 6.23682 0.665162 6.64164
13 6.25 0.312175 2.70933 0.849908 8.38256 1.10947 7.40971 1.60058 3.16657 2.11249 3.05369 0.77697 2.49818 0.658965 2.50661 1.53399 2.35461 0.973625 8.02201 0.716521 7.95541
14 6.75 0.514655 3.07593 0.743672 9.97247 1.47265 10.5589 0.918689 3.82145 1.69164 4.25954 0.97935 3.19629 0.867674 3.12511 1.36523 3.3278 1.08555 10.3434 0.886176 9.8505
15 7.25 0.778643 3.71576 0.765233 11.8598 1.59416 14.4915 0.899132 4.56078 0.853042 4.96102 1.22567 4.20416 1.09089 4.02216 1.00181 4.15157 1.09717 13.05 1.06077 12.4673
16 7.75 0.887198 4.54872 0.859349 14.2815 1.23021 17.9592 0.826065 5.33693 0.623267 5.54663 1.39736 5.51708 1.31006 5.25307 0.736785 4.84385 1.12317 16.216 1.18453 15.8062
17 8.25 0.804596 5.40474 1.03661 17.5917 0.878553 20.7653 0.880905 6.27481 0.72543 6.31898 1.21192 6.80739 1.38171 6.72416 0.641312 5.52663 1.14693 19.8793 1.21718 19.6939
18 8.75 0.75291 6.30578 1.17438 21.8099 0.762448 23.5046 1.00734 7.48125 0.899733 7.39651 1.03129 8.04247 1.23084 8.19824 0.64959 6.30458 1.054 23.6662 1.16231 23.8699
19 9.25 0.771715 7.33784 1.14448 26.4039 0.744952 26.4956 1.18825 9.07153 1.06659 8.82397 0.965303 9.33439 0.99719 9.5328 0.714732 7.26114 0.987767 27.6321 1.06374 28.1408
20 9.75 0.853693 8.60627 1.03072 31.0006 0.81994 30.1532 1.29686 10.9998 1.23843 10.6654 0.918974 10.7008 0.87568 10.8348 0.814148 8.47169 0.974169 31.9776 0.974973 32.4899
93000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83711 0.436293 0.00100657 0.000239067
6 2.75 0 0 0 0 9.05093 3.20662 0 0 0 0 0 0 0 0 0 0 1.38998 0.928741 0.399483 0.141771
7 3.25 0 0 0 0 1.73769 4.0658 0 0 0 0 2.73799 0.451261 0.139811 0.023043 0 0 0.274643 1.06454 1.06827 0.669966
8 3.75 0 0 0.0273057 0.0179616 0.0455831 4.09579 4.31981e-05 9.47522e-06 3.65632e-05 8.01749e-06 2.36392 0.969713 2.29475 0.526327 0.00555743 0.00121866 1.64297 2.14554 1.52209 1.67144
9 4.25 0.00332497 0.00093586 1.3683 1.17367 0.036277 4.12644 0.0224628 0.00633528 0.0322721 0.00909621 0.424523 1.08926 2.81937 1.32029 0.107875 0.0315977 1.24497 3.19734 1.58149 3.00754
10 4.75 0.191991 0.0684096 2.48644 3.7964 0.0763313 4.20697 0.467775 0.170848 0.500296 0.185045 0.734933 1.34773 0.919548 1.64369 0.507637 0.21013 0.566567 3.7951 1.16581 4.23755
11 5.25 2.40444 1.1005 1.20345 5.34687 0.221995 4.49305 1.79717 0.942831 1.42755 0.798254 0.779936 1.68276 0.453913 1.83867 1.04865 0.660585 0.760047 4.77455 1.05874 5.6019
12 5.75 2.75174 2.51717 0.934082 6.79025 0.568993 5.3725 2.40091 2.1798 1.90153 1.77794 0.653292 2.01934 0.517135 2.1051 1.4339 1.39934 0.93542 6.22035 0.673351 6.64265
13 6.25 0.321982 2.713 0.862733 8.36517 1.09516 7.37219 1.61763 3.16435 2.10022 3.05623 0.778996 2.49347 0.659013 2.50621 1.54781 2.3414 0.966979 7.98599 0.713969 7.9463
14 6.75 0.484013 3.05634 0.738495 9.93748 1.46144 10.4845 0.924328 3.8205 1.65956 4.23429 0.966458 3.17953 0.864261 3.11972 1.37825 3.31978 1.08139 10.2889 0.882099 9.82483
15 7.25 0.78225 3.69644 0.761617 11.808 1.61241 14.4456 0.885489 4.54561 0.845338 4.92652 1.2192 4.17791 1.08182 4.0056 1.00188 4.1402 1.0933 12.9748 1.05718 12.4219
16 7.75 0.899485 4.53745 0.867011 14.2412 1.24388 17.9372 0.823599 5.31624 0.633074 5.51888 1.39713 5.48516 1.30164 5.22351 0.721971 4.81573 1.12771 16.1403 1.17806 15.7288
17 8.25 0.835618 5.42278 1.03902 17.5453 0.877728 20.7291 0.863654 6.23194 0.735724 6.29893 1.21657 6.77504 1.37402 6.68033 0.643168 5.49765 1.14744 19.7901 1.21311 19.5874
18 8.75 0.728432 6.29089 1.16805 21.7234 0.755127 23.4308 0.988716 7.41111 0.884438 7.35374 1.02951 8.00287 1.22937 8.14651 0.658503 6.283 1.05097 23.5503 1.16263 23.7472
19 9.25 0.774616 7.32254 1.14277 26.2915 0.748531 26.4237 1.1926 9.00059 1.04184 8.7423 0.963311 9.28676 1.00692 9.48852 0.730279 7.25632 0.988081 27.501 1.06611 28.0099
20 9.75 0.853643 8.58565 1.03404 30.8838 0.815799 30.0477 1.30711 10.9361 1.23875 10.5766 0.923002 10.6535 0.884135 10.7977 0.822844 8.47473 0.97542 31.834 0.976054 32.3457
94000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83443 0.435421 0.00107708 0.000255588
6 2.75 0 0 0 0 9.06014 3.20816 0 0 0 0 4.94084e-05 5.8309e-06 0 0 0 0 1.39605 0.929756 0.396577 0.140683
7 3.25 0 0 0 0 1.72753 4.06186 0 0 0 0 2.73645 0.450768 0.139547 0.0229862 0 0 0.26293 1.05969 1.07799 0.673404
8 3.75 0 0 0.0285235 0.0187507 0.0519678 4.09604 0 0 0 0 2.35844 0.967745 2.29964 0.527073 0.00511061 0.00112026 1.63219 2.13303 1.53704 1.68417
9 4.25 0.00105299 0.000295918 1.3713 1.17638 0.0324308 4.12342 0.0270536 0.00761516 0.0326693 0.00919534 0.404025 1.08146 2.83179 1.32411 0.101646 0.0297303 1.25106 3.1894 1.57507 3.01414
10 4.75 0.198257 0.0699315 2.46928 3.77962 0.0784498 4.20616 0.444604 0.163891 0.50933 0.188231 0.75927 1.34835 0.906076 1.64261 0.496812 0.204362 0.574 3.79469 1.15814 4.23541
11 5.25 2.4139 1.10551 1.21927 5.34963 0.218235 4.48723 1.8052 0.938913 1.42753 0.801099 0.794774 1.68957 0.46164 1.8408 1.0448 0.652911 0.773023 4.79033 1.05066 5.58864
12 5.75 2.73485 2.51276 0.944451 6.80826 0.584201 5.38971 2.41277 2.18132 1.86873 1.76337 0.651188 2.02488 0.498069 2.09727 1.46863 1.40916 0.93844 6.24003 0.665431 6.61659
13 6.25 0.328985 2.71274 0.855285 8.36874 1.09458 7.38725 1.6103 3.16091 2.10457 3.04362 0.765642 2.49064 0.650295 2.49285 1.5536 2.35425 0.956404 7.98542 0.709527 7.91143
14 6.75 0.514006 3.07718 0.743127 9.95007 1.47054 10.5173 0.918879 3.81284 1.71467 4.26015 0.966725 3.17651 0.858181 3.10172 1.37729 3.33142 1.07953 10.2832 0.888647 9.80289
15 7.25 0.788833 3.72231 0.756639 11.8074 1.60807 14.4656 0.898723 4.5484 0.82136 4.93239 1.21006 4.16689 1.10618 4.00706 0.999932 4.14982 1.09109 12.9621 1.0635 12.4141
16 7.75 0.883456 4.5479 0.865585 14.2353 1.24397 17.9556 0.838108 5.33217 0.596177 5.48992 1.4035 5.4794 1.31034 5.23247 0.707983 4.8119 1.12785 16.1263 1.18458 15.7375
17 8.25 0.812848 5.40866 1.04457 17.5553 0.870916 20.7243 0.850856 6.23381 0.716039 6.24869 1.21338 6.76521 1.36651 6.68056 0.653308 5.50422 1.14086 19.7533 1.20912 19.5814
18 8.75 0.765302 6.32022 1.16069 21.7049 0.761446 23.4473 0.980626 7.40272 0.89745 7.31845 1.04552 8.01146 1.22234 8.13758 0.644554 6.27251 1.05162 23.5138 1.15866 23.7248
19 9.25 0.773513 7.34984 1.1413 26.2646 0.742395 26.4141 1.16219 8.95084 1.06613 8.73862 0.961113 9.29175 1.00788 9.48016 0.705962 7.21291 0.995555 27.4923 1.06128 27.9659
20 9.75 0.83981 8.59179 1.03543 30.8606 0.825641 30.0798 1.30688 10.885 1.24191 10.5766 0.908569 10.6364 0.882224 10.7858 0.836111 8.4503 0.976471 31.8277 0.97792 32.3077
95000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.84281 0.436185 0.00114264 0.000270408
6 2.75 0 0 0 0 9.08067 3.2064 0 0 0 0 0 0 0 0 0 0 1.40129 0.930979 0.399163 0.141216
7 3.25 0 0 0 0 1.75275 4.07012 0 0 0 0 2.74454 0.450829 0.137976 0.0226642 0 0 0.260759 1.05948 1.07778 0.672335
8 3.75 0 0 0.0305703 0.0200432 0.0464385 4.10058 0 0 3.33216e-05 7.28863e-06 2.36783 0.9684 2.31948 0.529672 0.00596317 0.00130321 1.63954 2.13462 1.54345 1.68446
9 4.25 0.00418939 0.00117493 1.38147 1.18298 0.0328311 4.12822 0.0239996 0.00673542 0.0306305 0.00860496 0.404967 1.08206 2.84663 1.32863 0.110572 0.0323389 1.25229 3.18906 1.57787 3.01305
10 4.75 0.208353 0.074156 2.48033 3.7905 0.0722725 4.20422 0.459668 0.167856 0.495491 0.182285 0.75893 1.34808 0.885772 1.63911 0.50936 0.210871 0.571469 3.78998 1.15528 4.22788
11 5.25 2.38293 1.09358 1.19865 5.32963 0.217173 4.48315 1.80442 0.940357 1.44413 0.800543 0.78323 1.68339 0.456432 1.83452 1.07189 0.669765 0.762338 4.7691 1.05369 5.58119
12 5.75 2.79298 2.52668 0.945942 6.78645 0.567335 5.35709 2.40377 2.17466 1.87722 1.76447 0.64648 2.01535 0.493599 2.08798 1.43848 1.40841 0.938525 6.21486 0.663423 6.60317
13 6.25 0.303786 2.71084 0.853487 8.33928 1.0963 7.35219 1.59586 3.14273 2.09442 3.03496 0.761948 2.47756 0.655248 2.48545 1.5199 2.3304 0.959897 7.9617 0.707733 7.89112
14 6.75 0.523094 3.08064 0.741186 9.91205 1.46982 10.4719 0.929076 3.80004 1.68739 4.22878 0.978406 3.16977 0.86071 3.0944 1.36867 3.29872 1.08151 10.2572 0.885711 9.77102
15 7.25 0.759017 3.69966 0.760165 11.7728 1.62134 14.4416 0.882153 4.52 0.821467 4.89921 1.22255 4.16754 1.10189 3.9937 1.01801 4.12955 1.09396 12.9357 1.06777 12.3854
16 7.75 0.863569 4.5044 0.869425 14.2046 1.23984 17.9102 0.83984 5.30319 0.624539 5.48161 1.39042 5.46417 1.3161 5.22103 0.727916 4.80837 1.12131 16.0727 1.18612 15.7037
17 8.25 0.842636 5.39417 1.02483 17.4526 0.874192 20.6815 0.855153 6.20685 0.722015 6.24458 1.21925 6.75257 1.38126 6.68063 0.639305 5.48393 1.14826 19.7128 1.21413 19.5527
18 8.75 0.749272 6.28413 1.18565 21.6795 0.757991 23.3844 0.99341 7.38766 0.895954 7.30956 1.03447 7.98219 1.21514 8.125 0.658715 6.26691 1.05065 23.4594 1.15437 23.6691
19 9.25 0.782501 7.3228 1.14141 26.2269 0.744836 26.3526 1.18111 8.95656 1.06378 8.72261 0.963883 9.26254 0.990907 9.44125 0.722489 7.22662 0.98971 27.4034 1.05946 27.891
20 9.75 0.849054 8.57492 1.03129 30.7917 0.825772 30.0086 1.29772 10.8717 1.23789 10.5495 0.912408 10.6091 0.881288 10.7418 0.829926 8.4514 0.976461 31.7265 0.974754 32.2066
96000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86085 0.439853 0.000769888 0.000181973
6 2.75 0 0 0 0 9.06542 3.19664 0 0 0 0 0 0 0 0 0 0 1.39491 0.931722 0.388599 0.137213
7 3.25 0 0 0 0 1.77024 4.06781 0 0 0 0 2.77503 0.455216 0.14013 0.0229874 0 0 0.260957 1.06014 1.08579 0.671552
8 3.75 0 0 0.0323741 0.0211968 0.0493796 4.10014 0 0 0 0 2.35759 0.969848 2.31615 0.528573 0.00715241 0.00156122 1.63908 2.13353 1.55043 1.68686
9 4.25 0.00445889 0.00124927 1.36442 1.16823 0.033111 4.12798 0.0224258 0.00628571 0.0353656 0.00991108 0.397287 1.0812 2.84465 1.3259 0.101199 0.0299271 1.25166 3.186 1.56536 3.00312
